Date,Month,Quarter,Day_of_Week,Season,Holiday_Flag,Customer_ID,Age,Gender,Income_Level,Location,Region,Customer_Tenure,Customer_Segment,Channel,Campaign_Name,Campaign_Type,Impressions,Clicks,CTR,Cost_per_Click,Total_Spend,Website_Visits,Pages_Per_Visit,Time_on_Site,Bounce_Rate,Social_Media_Interactions,Conversions,Product_Category,Purchase_Frequency,Average_Order_Value,Conversion_Value,Conversion_Rate,Customer_Satisfaction_Score,NPS_Score,Churn_Risk,LTV,Competitor_Activity_Index
2023-01-12,1,1,Thursday,Winter,No,CUST-100200,69.0,Female,Mid,Suburban,South,78,Standard,Direct,Holiday_Rush,Retention,33742.0,2456.0,0.0728,1.44,3536.64,124.0,4.36,2.52,39.09,892.0,0,Home & Garden,15.0,534.58,0.0,0.0,7.0,3.0,Medium,9058.59,94.85
2023-10-11,10,4,Wednesday,Fall,No,CUST-105735,,F,High,Urban,West,41,Standard,Social Media,Holiday_Rush,Retention,10972.0,744.0,0.0678,1.0,8112.815790332998,424.0,11.83,14.3,50.55,51.0,0,Sports,2.0,37.67,0.0,0.0,3.0,4.0,Medium,89.82,20.6
2023-05-15,5,2,Monday,Spring,No,CUST-102655,25.0,Male,High,Suburban,South,60,Standard,Paid Search,Holiday_Rush,Retention,6557.0,846.0,0.129,3.23,2732.58,230.0,8.38,2.73,74.45,894.0,0,Apparel,16.0,101.79,0.0,0.0,10.0,9.0,Medium,1958.39,75.74
2023-08-22,8,3,Tuesday,Summer,No,CUST-104699,35.0,Female,Low,Suburban,East,99,Premium,Direct,Spring_Sale,Acquisition,11102.0,309.0,0.0278,0.87,268.83,177.0,,1.67,83.61,754.0,0,Health & Beauty,2.0,172.43,0.0,0.0,1.0,0.0,Medium,506.06,24.55
2023-12-04,12,4,Monday,Winter,No,CUST-106882,64.0,Male,Mid,Rural,East,24,Basic,Social Media,Loyalty_Boost,Retention,13587.0,149.0,0.011,3.91,582.59,381.0,11.23,12.68,88.14,377.0,0,Home & Garden,8.0,135.76,0.0,0.0,10.0,2.0,Medium,1094.31,44.47
2023-08-20,8,3,Sunday,Summer,No,CUST-104663,25.0,Female,High,Urban,South,5,Basic,Display Ads,Summer_Blast,Branding,1628.0,61.0,0.0375,2.74,167.14,455.0,1.48,6.36,51.56,555.0,0,Sports,4.0,33.99,0.0,0.0,1.0,10.0,High,164.65,39.5
2023-11-08,11,4,Wednesday,Fall,No,CUST-106335,21.0,Male,Mid,Urban,South,80,Standard,Direct,Back_to_School,Acquisition,23736.0,2432.0,0.1025,4.96,12062.72,414.0,4.08,4.01,22.61,287.0,0,Home & Garden,8.0,92.38,0.0,0.0,,0.0,Medium,,96.18
2023-02-28,2,1,Tuesday,Winter,No,CUST-101171,46.0,Male,Mid,Rural,North,72,Basic,Email,Holiday_Rush,Retention,7084.0,1049.0,0.1481,0.95,996.55,200.0,1.93,13.78,71.66,245.0,0,Apparel,5.0,130.57,0.0,0.0,,8.0,Medium,576.96,41.47
2023-12-18,12,4,Monday,Winter,No,CUST-107186,25.0,Male,Mid,Suburban,East,53,Basic,Email,Spring_Sale,Acquisition,21968.0,1041.0,0.0474,4.45,4632.45,258.0,1.15,18.25,79.12,96.0,0,Home & Garden,11.0,25.53,0.0,0.0,10.0,5.0,Low,334.89,27.79
2023-10-16,10,4,Monday,Fall,No,CUST-105845,51.0,Female,Mid,Urban,East,71,Basic,Social Media,Holiday_Rush,Retention,8694.0,1082.0,0.1245,3.99,4317.18,83.0,9.22,,25.16,889.0,0,Home & Garden,10.0,20.99,0.0,0.0,3.0,4.0,Medium,306.15,61.4
2023-10-12,10,4,Thursday,Fall,No,CUST-105755,34.0,Male,Mid,Suburban,South,46,Standard,Social Media,Holiday_Rush,Retention,26820.0,2754.0,0.1027,2.87,7903.98,186.0,9.87,15.66,37.19,67.0,0,Apparel,5.0,64.54,0.0,0.0,10.0,3.0,Medium,320.2,97.08
2023-04-06,4,2,Thursday,Spring,No,CUST-101907,46.0,Male,Low,Suburban,South,34,Standard,Paid Search,Back_to_School,Acquisition,15538.0,1864.0,0.12,0.69,1286.16,241.0,1.26,1.58,67.02,911.0,0,Health & Beauty,6.0,153.88,0.0,0.0,1.0,5.0,Low,760.44,79.71
2023-10-19,10,4,Thursday,Fall,No,CUST-105914,51.0,Female,Low,Rural,West,27,Standard,Social Media,Loyalty_Boost,Retention,21001.0,1618.0,0.077,3.02,4886.36,19.0,,1.35,56.46,844.0,0,Home & Garden,10.0,382.11,0.0,0.0,6.0,6.0,Medium,4826.62,34.9
2023-11-12,11,4,Sunday,Fall,No,CUST-106419,39.0,Female,Mid,Suburban,North,13,Basic,Paid Search,Spring_Sale,Acquisition,36741.0,2019.0,0.055,4.78,9650.82,16.0,8.42,4.13,88.86,735.0,0,Apparel,10.0,129.06,0.0,0.0,8.0,9.0,Medium,1854.99,32.28
2023-07-28,7,3,Friday,Summer,No,CUST-104197,28.0,Male,Low,Rural,South,31,Standard,Display Ads,Summer_Blast,Branding,9390.0,764.0,0.0814,0.7,534.8,272.0,10.1,4.52,27.71,460.0,0,Sports,10.0,121.32,0.0,0.0,3.0,9.0,Low,1060.66,82.6
2023-06-01,6,2,Thursday,Summer,No,CUST-103020,44.0,male,High,Suburban,East,12,Basic,Direct,Summer_Blast,Branding,27426.0,2485.0,0.0906,2.98,7405.3,325.0,2.12,1.39,26.36,272.0,0,Sports,13.0,216.84,0.0,0.0,10.0,1.0,High,3903.28,75.51
2023-05-07,5,2,Sunday,Spring,No,CUST-102511,70.0,Female,Mid,Urban,West,13,Standard,Social Media,Loyalty_Boost,Retention,38978.0,1621.0,0.0416,2.73,4425.33,20.0,,3.51,55.08,27.0,0,Electronics,18.0,70.71,0.0,0.0,8.0,3.0,Medium,1728.37,93.01
2023-10-09,10,4,Monday,Fall,No,CUST-105681,36.0,Female,Low,Urban,North,80,Basic,Email,Back_to_School,Acquisition,49292.0,5317.0,0.1079,5.0,26585.0,15.0,11.18,2.27,86.32,946.0,0,Sports,16.0,178.63,0.0,0.0,5.0,7.0,Low,2797.86,68.36
2023-01-28,1,1,Saturday,Winter,No,CUST-100505,49.0,Female,Low,Suburban,South,45,Standard,Social Media,Summer_Blast,Branding,11905.0,164.0,0.0138,2.2,360.8,304.0,2.1,2.98,60.41,438.0,0,Sports,19.0,74.62,0.0,0.0,3.0,7.0,Low,1846.53,96.89
2023-06-16,6,2,Friday,Summer,No,CUST-103334,38.0,Male,Mid,Suburban,North,107,Premium,Display Ads,Spring_Sale,Acquisition,26537.0,1858.0,0.07,0.11,204.38,58.0,6.16,8.3,88.47,675.0,0,Home & Garden,11.0,355.46,0.0,0.0,7.0,0.0,Low,4507.0,64.11
2023-12-17,12,4,Sunday,Winter,No,CUST-107166,46.0,Female,Low,Urban,East,102,Premium,Email,Holiday_Rush,Retention,32571.0,1111.0,0.0341,3.7,4110.7,286.0,7.43,21.93,68.34,260.0,0,Home & Garden,1.0,65.72,0.0,0.0,1.0,7.0,High,85.95,68.72
2023-05-13,5,2,Saturday,Spring,No,CUST-102630,62.0,Male,Mid,Urban,South,76,Standard,Social Media,Loyalty_Boost,Retention,3615.0,446.0,0.1234,4.41,1966.86,211.0,6.0,5.3,27.64,818.0,0,Home & Garden,1.0,66.22,0.0,0.0,5.0,1.0,High,65.84,80.14
2023-09-29,9,3,Friday,Fall,No,CUST-105457,51.0,Female,Low,Suburban,South,31,Premium,Social Media,Spring_Sale,Acquisition,49382.0,4949.0,0.1002,4.16,20587.84,442.0,9.79,5.06,22.6,127.0,0,Home & Garden,13.0,91.05,0.0,0.0,8.0,4.0,Medium,1257.73,85.19
2023-07-23,7,3,Sunday,Summer,No,CUST-104095,23.0,Female,High,Suburban,West,41,Premium,Paid Search,Back_to_School,Acquisition,17242.0,2267.0,0.1315,2.96,6710.32,123.0,9.67,5.84,42.73,336.0,0,Home & Garden,19.0,27.42,0.0,0.0,10.0,1.0,High,713.8,97.9
2023-11-26,11,4,Sunday,Fall,No,CUST-106711,,Male,Low,Urban,West,56,Premium,Email,Summer_Blast,Branding,2946.0,248.0,0.0842,0.83,205.84,477.0,,15.17,50.5,518.0,0,Electronics,2.0,112.4,0.0,0.0,4.0,9.0,Medium,,89.97
2023-06-27,6,2,Tuesday,Summer,No,CUST-103571,33.0,Female,High,Rural,North,102,Premium,Email,Loyalty_Boost,Retention,12418.0,884.0,0.0712,3.98,3518.32,357.0,6.66,9.75,70.64,2.0,0,Home & Garden,4.0,75.97,0.0,0.0,1.0,8.0,High,274.18,82.33
2023-04-25,4,2,Tuesday,Spring,No,CUST-102257,19.0,Male,Mid,Rural,North,15,Premium,Social Media,Summer_Blast,Branding,18361.0,1278.0,0.0696,4.9,6262.2,180.0,8.17,12.84,84.96,413.0,0,Health & Beauty,1.0,210.09,0.0,0.0,6.0,,High,,56.36
2023-12-05,12,4,Tuesday,Winter,No,CUST-106924,59.0,Female,Low,Urban,South,74,Basic,Direct,Back_to_School,Acquisition,4701.0,567.0,0.1206,2.06,1168.02,57.0,5.19,2.18,36.91,98.0,0,Home & Garden,6.0,173.25,0.0,0.0,4.0,3.0,Low,912.79,74.23
2023-02-20,2,1,Monday,Winter,No,CUST-100982,44.0,Male,Mid,Urban,South,23,Basic,Referral,Spring_Sale,Acquisition,6399.0,551.0,0.0861,0.72,396.72,167.0,1.79,10.75,42.16,2.0,1,Home & Garden,17.0,143.39,143.39,0.006,3.0,10.0,High,2052.64,89.85
2023-06-12,6,2,Monday,Summer,No,CUST-103247,60.0,Female,High,Urban,West,24,Basic,Paid Search,Spring_Sale,Acquisition,18097.0,689.0,0.0381,4.73,3258.97,4.0,2.92,0.5,48.82,469.0,0,Sports,7.0,247.77,0.0,0.0,3.0,3.0,Medium,2345.84,13.48
2023-07-07,7,3,Friday,Summer,No,CUST-103760,25.0,Female,High,Suburban,West,14,Standard,Paid Search,Spring_Sale,Acquisition,36825.0,2693.0,0.0731,3.77,10152.61,294.0,7.63,0.92,85.78,758.0,0,Sports,3.0,21.93,0.0,0.0,9.0,7.0,Medium,79.0,3.26
2023-04-07,4,2,Friday,Spring,No,CUST-101928,24.0,Male,Low,Suburban,South,61,Standard,Email,Loyalty_Boost,Retention,29842.0,843.0,0.0282,0.76,640.68,243.0,3.86,4.63,88.09,214.0,0,Apparel,9.0,81.35,0.0,0.0,1.0,6.0,High,759.99,4.04
2023-05-07,5,2,Sunday,Spring,No,CUST-102508,31.0,M,Mid,Urban,East,104,Standard,Display Ads,Holiday_Rush,Retention,24446.0,2816.0,0.1152,4.12,11601.92,385.0,3.04,5.55,51.24,622.0,0,Apparel,13.0,205.3,0.0,0.0,5.0,,Low,3146.56,18.59
2023-04-29,4,2,Saturday,Spring,No,CUST-102337,67.0,Male,Mid,Rural,East,2,Standard,Display Ads,Spring_Sale,Acquisition,18995.0,2213.0,0.1165,4.29,9493.77,221.0,5.75,20.63,48.37,222.0,1,Apparel,8.0,73.37,73.37,0.0045,6.0,6.0,High,769.44,21.18
2023-01-21,1,1,Saturday,Winter,No,CUST-100373,,Female,Low,Urban,West,114,Premium,Email,Loyalty_Boost,Retention,2003.0,91.0,0.0454,1.68,152.88,107.0,11.7,0.5,41.29,774.0,0,Sports,3.0,374.07,0.0,0.0,4.0,3.0,High,1329.97,50.43
2023-07-08,7,3,Saturday,Summer,No,CUST-103771,,Male,High,Suburban,North,29,Standard,Paid Search,Summer_Blast,Branding,22084.0,1764.0,0.0799,3.14,5538.96,14.0,8.74,2.32,64.27,306.0,0,Electronics,11.0,16.89,0.0,0.0,5.0,3.0,High,161.37,25.07
2023-12-15,12,4,Friday,Winter,No,CUST-107120,61.0,Female,Mid,Suburban,South,57,Standard,Display Ads,Summer_Blast,Branding,19510.0,1170.0,0.06,3.62,4235.4,487.0,1.8,6.83,89.59,276.0,0,Apparel,3.0,319.6,0.0,0.0,4.0,1.0,Low,1045.12,59.79
2023-06-11,6,2,Sunday,Summer,No,CUST-103226,23.0,Female,Low,Urban,West,17,Standard,Direct,Summer_Blast,Branding,34660.0,1637.0,0.0472,4.61,,121.0,,2.44,79.44,881.0,0,Electronics,12.0,46.44,0.0,0.0,,2.0,Low,540.33,24.2
2023-06-11,6,2,Sunday,Summer,No,CUST-103232,32.0,Female,,Suburban,East,120,Premium,Social Media,Summer_Blast,Branding,48886.0,4777.0,0.0977,1.6,7643.2,384.0,1.66,3.31,34.39,,0,Home & Garden,2.0,31.36,0.0,0.0,6.0,9.0,Low,80.05,79.22
2023-03-22,3,1,Wednesday,Spring,No,CUST-101626,61.0,Male,High,Suburban,West,15,Premium,Social Media,Loyalty_Boost,Retention,48402.0,6340.0,0.131,2.35,14899.0,124.0,4.06,23.03,84.24,492.0,0,Sports,6.0,32.9,0.0,0.0,3.0,6.0,Low,271.52,62.74
2023-06-21,6,2,Wednesday,Summer,No,CUST-103443,68.0,Non-binary,High,Urban,West,114,Premium,Referral,Holiday_Rush,Retention,34289.0,2635.0,0.0768,4.21,11093.35,42.0,6.94,6.73,60.05,395.0,0,Electronics,19.0,177.86,0.0,0.0,3.0,8.0,Low,,63.99
2023-06-16,6,2,Friday,Summer,No,CUST-103345,43.0,Female,Low,Urban,North,58,Premium,Email,Loyalty_Boost,Retention,37106.0,3466.0,0.0934,0.28,970.48,23.0,8.98,3.59,43.14,681.0,0,Apparel,6.0,217.01,0.0,0.0,7.0,10.0,Medium,1393.44,90.89
2023-06-23,6,2,Friday,Summer,No,CUST-103492,26.0,Female,Low,Suburban,North,96,Standard,Paid Search,Back_to_School,Acquisition,21811.0,869.0,0.0398,4.98,4327.62,372.0,4.85,11.95,60.93,978.0,0,Electronics,15.0,54.32,0.0,0.0,2.0,5.0,High,994.01,47.93
2023-11-02,11,4,Thursday,Fall,No,CUST-106211,26.0,Female,Mid,Suburban,West,79,Standard,Social Media,Spring_Sale,Acquisition,31510.0,1667.0,0.0529,0.4,666.8,60.0,5.87,2.65,70.34,410.0,0,Home & Garden,17.0,89.43,0.0,0.0,9.0,8.0,Low,1456.88,47.02
2023-01-21,1,1,Saturday,Winter,No,CUST-100369,50.0,Male,Mid,Urban,South,68,Standard,Social Media,Holiday_Rush,Retention,47142.0,5846.0,0.124,4.86,28411.56,13.0,1.97,3.76,56.1,676.0,0,Electronics,11.0,207.42,0.0,0.0,4.0,3.0,Medium,2503.42,91.14
2023-09-17,9,3,Sunday,Fall,No,CUST-105235,36.0,Female,Mid,Rural,North,80,Basic,Display Ads,Loyalty_Boost,Retention,20323.0,760.0,0.0374,0.67,509.2,285.0,1.02,,71.47,760.0,0,Home & Garden,3.0,151.69,0.0,0.0,6.0,8.0,Medium,588.22,84.01
2023-05-02,5,2,Tuesday,Spring,No,CUST-102404,42.0,Female,High,Suburban,West,111,Premium,Display Ads,Holiday_Rush,Retention,13796.0,1562.0,0.1132,3.31,5170.22,418.0,,7.16,40.96,125.0,0,Electronics,15.0,41.41,0.0,0.0,4.0,,Low,712.84,82.93
2023-04-25,4,2,Tuesday,Spring,No,CUST-102271,62.0,Female,Mid,Urban,South,80,Basic,Email,Loyalty_Boost,Retention,17458.0,2335.0,0.1337,0.75,1751.25,60.0,11.16,7.89,61.88,481.0,0,Sports,1.0,72.46,0.0,0.0,7.0,7.0,Low,93.86,82.68
2023-12-28,12,4,Thursday,Winter,No,CUST-107437,61.0,Female,Low,Suburban,East,102,Standard,Social Media,Summer_Blast,Branding,7263.0,379.0,0.0522,0.29,109.91,442.0,2.32,14.46,78.7,619.0,0,Home & Garden,4.0,42.03,0.0,0.0,3.0,6.0,Low,183.93,54.52
2023-02-21,2,1,Tuesday,Winter,No,CUST-101008,19.0,Female,Low,Urban,West,88,Basic,Social Media,Summer_Blast,Branding,40824.0,4704.0,0.1152,2.39,11242.56,341.0,2.92,3.55,88.05,622.0,0,Home & Garden,19.0,24.43,0.0,0.0,3.0,9.0,Medium,488.23,5.2
2023-03-09,3,1,Thursday,Spring,No,CUST-101335,70.0,Male,Low,Urban,East,10,Standard,Paid Search,Spring_Sale,Acquisition,8321.0,645.0,0.0775,0.66,425.7,64.0,4.74,,23.19,768.0,0,Health & Beauty,19.0,161.66,0.0,0.0,8.0,3.0,Medium,3780.1,25.18
2023-09-17,9,3,Sunday,Fall,No,CUST-105236,52.0,Male,High,Suburban,West,80,Basic,Email,Holiday_Rush,Retention,32250.0,1053.0,0.0327,1.79,1884.87,113.0,11.87,6.19,61.83,47.0,0,Health & Beauty,7.0,48.66,0.0,0.0,2.0,5.0,Low,361.83,10.21
2023-10-01,10,4,Sunday,Fall,No,CUST-105498,,Female,Mid,Suburban,North,61,Premium,Paid Search,Loyalty_Boost,Retention,2176.0,60.0,0.0276,1.23,73.8,488.0,10.01,1.72,35.01,222.0,0,Sports,1.0,129.47,0.0,0.0,9.0,6.0,Medium,109.41,32.27
2023-08-13,8,3,Sunday,Summer,No,CUST-104499,51.0,Male,High,Suburban,East,23,Basic,Referral,Loyalty_Boost,Retention,10256.0,668.0,0.0651,2.24,1496.32,145.0,6.46,9.13,31.67,164.0,0,Health & Beauty,4.0,130.18,0.0,0.0,5.0,8.0,Low,653.92,97.27
2023-09-29,9,3,Friday,Fall,No,CUST-105470,34.0,Female,Low,Suburban,East,95,Standard,Referral,Summer_Blast,Branding,15433.0,2005.0,0.1299,0.64,1283.2,43.0,10.96,4.99,63.04,168.0,0,Electronics,19.0,90.9,0.0,0.0,6.0,1.0,Low,2266.43,32.93
2023-10-29,10,4,Sunday,Fall,No,CUST-106140,61.0,Female,Low,Urban,South,3,Standard,Paid Search,Holiday_Rush,Retention,3214.0,318.0,0.0989,3.15,,297.0,4.89,3.37,47.92,612.0,0,Home & Garden,1.0,122.66,0.0,0.0,9.0,,High,151.33,34.46
2023-03-04,3,1,Saturday,Spring,No,CUST-101243,27.0,Female,Low,Rural,North,22,Standard,Social Media,Spring_Sale,Acquisition,33979.0,1058.0,0.0311,3.83,4052.14,469.0,11.3,9.52,40.98,202.0,0,Sports,18.0,100.85,0.0,0.0,7.0,8.0,Low,1817.07,27.85
2023-06-19,6,2,Monday,Summer,No,CUST-103389,65.0,Male,Mid,Suburban,West,72,Standard,Social Media,Back_to_School,Acquisition,40275.0,5694.0,0.1414,0.61,3473.34,368.0,11.14,18.9,49.45,243.0,0,Health & Beauty,3.0,65.06,0.0,0.0,8.0,9.0,Low,198.31,49.89
2023-02-09,2,1,Thursday,Winter,No,CUST-100751,23.0,Female,Low,Urban,West,45,Basic,Email,Back_to_School,Acquisition,17775.0,2536.0,0.1427,2.26,5731.36,45.0,,12.71,67.71,860.0,0,Electronics,3.0,307.25,0.0,0.0,10.0,6.0,Medium,778.28,89.7
2023-07-23,7,3,Sunday,Summer,No,CUST-104089,43.0,Female,Low,Suburban,North,99,Standard,Direct,Summer_Blast,Branding,15897.0,1427.0,0.0898,4.76,6792.52,400.0,9.73,17.75,67.4,56.0,0,Health & Beauty,3.0,196.34,0.0,0.0,4.0,,Medium,652.6,47.32
2023-07-09,7,3,Sunday,Summer,No,CUST-103797,34.0,Female,High,Urban,West,111,Premium,Social Media,Loyalty_Boost,Retention,37253.0,2959.0,0.0794,2.38,7042.42,254.0,11.87,2.01,77.4,732.0,0,Sports,4.0,186.67,0.0,0.0,6.0,5.0,Medium,1092.68,42.47
2023-04-04,4,2,Tuesday,Spring,No,CUST-101870,,Female,Mid,Suburban,South,75,Basic,Paid Search,Holiday_Rush,Retention,12602.0,970.0,0.077,1.39,1348.3,294.0,3.61,2.92,84.67,224.0,1,Health & Beauty,10.0,73.24,73.24,0.0034,9.0,8.0,Medium,1001.39,61.73
2023-12-26,12,4,Tuesday,Winter,No,CUST-107373,,Male,Mid,Suburban,South,24,Standard,Email,Loyalty_Boost,Retention,42588.0,4466.0,0.1049,0.26,1161.16,184.0,5.63,8.2,44.8,308.0,0,Health & Beauty,4.0,75.0,0.0,0.0,7.0,3.0,Medium,346.69,19.26
2023-05-07,5,2,Sunday,Spring,No,CUST-102514,44.0,Male,High,Suburban,West,10,Basic,Paid Search,Summer_Blast,Branding,4854.0,194.0,0.04,3.83,743.02,59.0,3.33,19.53,35.71,212.0,0,Apparel,7.0,121.08,0.0,0.0,6.0,7.0,Medium,746.08,59.94
2023-02-18,2,1,Saturday,Winter,No,CUST-100942,68.0,FEMALE,Low,Rural,South,119,Basic,Paid Search,Spring_Sale,Acquisition,20179.0,1183.0,0.0586,4.58,5418.14,367.0,2.97,0.9,27.69,43.0,1,Sports,12.0,113.5,113.5,0.0027,7.0,10.0,High,1475.94,32.05
2023-01-03,1,1,Tuesday,Winter,No,CUST-100048,56.0,Male,Low,Suburban,East,82,Standard,Paid Search,Spring_Sale,Acquisition,45554.0,2131.0,0.0468,2.45,5220.95,206.0,10.79,0.53,46.37,635.0,0,Sports,9.0,24.54,0.0,0.0,8.0,10.0,Low,312.0,85.82
2023-04-13,4,2,Thursday,Spring,No,CUST-102039,24.0,Female,High,Rural,East,73,Basic,Email,Loyalty_Boost,Retention,38540.0,4994.0,0.1296,2.9,,471.0,3.5,,72.65,516.0,0,Electronics,3.0,112.56,0.0,0.0,2.0,10.0,Low,327.01,21.84
2023-01-31,1,1,Tuesday,Winter,No,CUST-100567,37.0,Non-binary,Mid,Suburban,East,30,Basic,Social Media,Spring_Sale,Acquisition,43450.0,4429.0,0.1019,0.56,2480.24,315.0,5.93,10.86,39.23,562.0,0,Apparel,13.0,177.23,0.0,0.0,5.0,5.0,Medium,3270.49,51.71
2023-03-26,3,1,Sunday,Spring,No,CUST-101705,39.0,Male,High,Urban,West,111,Standard,Referral,Spring_Sale,Acquisition,38585.0,5202.0,0.1348,4.0,20808.0,319.0,,4.84,78.59,,0,Sports,14.0,36.56,0.0,0.0,6.0,8.0,Medium,,3.69
2023-02-25,2,1,Saturday,Winter,No,CUST-101098,66.0,Female,Low,Suburban,South,28,Standard,Referral,Back_to_School,Acquisition,35209.0,1016.0,0.0289,2.42,2458.72,436.0,6.66,3.05,68.68,485.0,0,Electronics,10.0,105.67,0.0,0.0,6.0,4.0,Medium,1528.22,18.84
2023-12-16,12,4,Saturday,Winter,No,CUST-107149,49.0,Male,High,Urban,North,64,Premium,Display Ads,Spring_Sale,Acquisition,8401.0,1061.0,0.1263,1.96,2079.56,383.0,9.77,27.7,29.75,186.0,0,Home & Garden,13.0,264.82,0.0,0.0,7.0,3.0,Low,4398.41,42.12
2023-12-14,12,4,Thursday,Winter,No,CUST-107105,32.0,Male,Mid,Suburban,East,98,Standard,Email,Spring_Sale,Acquisition,31781.0,3364.0,0.1058,0.78,2623.92,452.0,9.24,0.5,78.82,770.0,0,Electronics,18.0,236.66,0.0,0.0,10.0,2.0,Medium,4761.93,28.29
2023-07-30,7,3,Sunday,Summer,No,CUST-104239,30.0,Female,Low,Urban,East,32,Standard,Display Ads,Back_to_School,Acquisition,5867.0,189.0,0.0322,1.7,321.3,490.0,3.12,15.53,42.6,453.0,0,Sports,15.0,121.39,0.0,0.0,6.0,7.0,Low,2313.24,59.8
2023-05-06,5,2,Saturday,Spring,No,CUST-102484,23.0,Male,Low,Urban,North,41,Standard,Social Media,Holiday_Rush,Retention,18392.0,2552.0,0.1388,4.5,11484.0,77.0,6.68,8.01,43.65,129.0,0,Apparel,2.0,219.86,0.0,0.0,2.0,0.0,Low,393.11,57.72
2023-06-08,6,2,Thursday,Summer,No,CUST-103158,36.0,Male,Mid,Urban,West,25,Basic,Email,Summer_Blast,Branding,4429.0,201.0,0.0454,1.71,343.71,131.0,6.28,17.15,20.71,962.0,0,Electronics,15.0,113.91,0.0,0.0,8.0,9.0,Medium,1833.84,41.1
2023-12-02,12,4,Saturday,Winter,No,CUST-106840,33.0,Female,Low,Rural,West,83,Basic,Email,Loyalty_Boost,Retention,29063.0,3898.0,0.1341,2.69,10485.62,333.0,2.21,14.61,56.19,281.0,0,Home & Garden,18.0,211.87,0.0,0.0,3.0,9.0,Low,4823.77,14.13
2023-03-16,3,1,Thursday,Spring,No,CUST-101487,54.0,Male,Low,Urban,West,88,Standard,Referral,Back_to_School,Acquisition,46653.0,2824.0,0.0605,4.08,11521.92,483.0,2.4,5.71,74.39,87.0,0,Home & Garden,12.0,47.58,0.0,0.0,9.0,4.0,Medium,667.75,81.77
2023-01-08,1,1,Sunday,Winter,No,CUST-100143,52.0,Male,Low,Suburban,South,1,Standard,Referral,Summer_Blast,Branding,32109.0,4379.0,0.1364,1.71,7488.09,451.0,2.81,2.72,32.3,434.0,0,Sports,3.0,101.01,0.0,0.0,1.0,6.0,Medium,427.09,29.95
2023-05-09,5,2,Tuesday,Spring,No,CUST-102566,41.0,Male,High,Suburban,South,99,Basic,Social Media,Holiday_Rush,Retention,24498.0,844.0,0.0345,1.44,1215.36,329.0,7.98,8.0,67.12,137.0,0,Health & Beauty,3.0,153.62,0.0,0.0,8.0,7.0,High,,83.4
2023-05-04,5,2,Thursday,Spring,No,CUST-102448,,Non-binary,Mid,Urban,West,49,Standard,Paid Search,Holiday_Rush,Retention,3989.0,433.0,0.1085,3.71,1606.43,386.0,3.44,12.03,57.39,529.0,0,Home & Garden,1.0,52.27,0.0,0.0,,8.0,High,76.05,43.89
2023-05-15,5,2,Monday,Spring,No,CUST-102665,19.0,Female,High,Suburban,East,103,Standard,Paid Search,Summer_Blast,Branding,40379.0,2628.0,0.0651,0.15,394.2,223.0,6.42,10.38,79.68,138.0,0,Apparel,11.0,276.24,0.0,0.0,9.0,8.0,Medium,3043.89,68.97
2023-06-28,6,2,Wednesday,Summer,No,CUST-103584,40.0,Female,Mid,Urban,South,85,Basic,Display Ads,Back_to_School,Acquisition,22071.0,2466.0,0.1117,3.25,8014.5,417.0,1.43,,46.79,977.0,0,Sports,11.0,118.33,0.0,0.0,6.0,10.0,Low,1810.51,25.69
2023-04-02,4,2,Sunday,Spring,No,CUST-101843,22.0,Female,Mid,Rural,West,69,Standard,Referral,Spring_Sale,Acquisition,8354.0,629.0,0.0753,0.98,616.42,446.0,4.45,5.71,51.95,402.0,1,Home & Garden,3.0,44.49,44.49,0.0022,8.0,6.0,Medium,110.38,57.84
2023-06-11,6,2,Sunday,Summer,No,CUST-103222,28.0,F,High,Suburban,East,33,Standard,Social Media,Spring_Sale,Acquisition,12903.0,1301.0,0.1008,1.84,2393.84,200.0,1.74,3.26,80.09,462.0,0,Home & Garden,11.0,36.83,0.0,0.0,2.0,10.0,Low,453.67,87.72
2023-09-10,9,3,Sunday,Fall,No,CUST-105095,53.0,Male,Mid,Urban,South,33,Basic,Direct,Holiday_Rush,Retention,31380.0,1491.0,0.0475,0.59,879.69,42.0,4.5,14.43,73.63,527.0,0,Apparel,14.0,56.08,0.0,0.0,3.0,5.0,Low,629.26,61.24
2023-09-05,9,3,Tuesday,Fall,No,CUST-104990,24.0,Female,Mid,Rural,West,92,Standard,Paid Search,Summer_Blast,Branding,10007.0,1085.0,0.1084,1.27,1377.95,16.0,8.06,13.75,51.62,889.0,1,Home & Garden,11.0,214.84,214.84,0.0625,8.0,2.0,Medium,2612.65,44.93
2023-12-25,12,4,Monday,Winter,Yes,CUST-107359,57.0,Male,Mid,Urban,East,79,Premium,Paid Search,Loyalty_Boost,Retention,36470.0,5250.0,0.144,3.09,16222.5,347.0,9.97,481.2013152681202,63.95,604.0,0,Apparel,9.0,26.78,0.0,0.0,4.0,2.0,Medium,333.57,91.74
2023-05-13,5,2,Saturday,Spring,No,CUST-102622,63.0,Male,Mid,Rural,West,28,Basic,Paid Search,Back_to_School,Acquisition,2713.0,276.0,0.1017,1.67,460.92,166.0,4.98,11.81,23.65,389.0,0,Health & Beauty,19.0,176.78,0.0,0.0,3.0,7.0,High,4898.21,66.83
